GeoFips,GeoName,LineCode,Description,2016,2017,2018,2019,2020
93998,Great Lakes (Metropolitan Portion),80,  Nonfarm employment,23288805,23506278,23796342,23823170,22399928
93998,Great Lakes (Metropolitan Portion),90,    Private nonfarm employment,20688635,20900403,21189682,21203485,19870119
93998,Great Lakes (Metropolitan Portion),100,"      Forestry, fishing, and related activities",(D),(D),35009,(D),(D)
93998,Great Lakes (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",53825,43582,35708,32349,(D)
93998,Great Lakes (Metropolitan Portion),300,      Utilities,72832,71161,71138,70832,69878
93998,Great Lakes (Metropolitan Portion),400,      Construction,1066460,"1,087,394 E",1116153,"1,121,544 E",1090834
93998,Great Lakes (Metropolitan Portion),500,      Manufacturing,"2,264,227 E","2,284,716 E","2,323,763 E","2,326,659 E","2,160,121 E"
93998,Great Lakes (Metropolitan Portion),600,      Wholesale trade,902106,908772,900615,899204,858094
93998,Great Lakes (Metropolitan Portion),700,      Retail trade,2285566,2289534,2255074,"2,205,150 E","2,091,569 E"
93998,Great Lakes (Metropolitan Portion),800,      Transportation and warehousing,964082,1010926,1091234,1170373,1166859
93998,Great Lakes (Metropolitan Portion),900,      Information,"326,568 E","332,996 E",329751,"305,670 E","299,161 E"
93998,Great Lakes (Metropolitan Portion),1000,      Finance and insurance,1267807,1274016,1310509,"1,287,299 E",1300182
93998,Great Lakes (Metropolitan Portion),1100,      Real estate and rental and leasing,951553,976368,"994,736 E","953,602 E","928,805 E"
93998,Great Lakes (Metropolitan Portion),1200,"      Professional, scientific, and technical services","1,486,386 E","1,583,738 E","1,611,012 E","1,616,353 E",1613031
93998,Great Lakes (Metropolitan Portion),1300,      Management of companies and enterprises,"401,171 E",413220,417252,409231,400350
93998,Great Lakes (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"1,566,362 E",1585465,1605239,1605658,1455390
93998,Great Lakes (Metropolitan Portion),1500,      Educational services,"559,401 E","560,102 E","548,701 E","561,216 E","523,134 E"
93998,Great Lakes (Metropolitan Portion),1600,      Health care and social assistance,"2,838,880 E","2,852,407 E","2,863,232 E","2,910,506 E","2,813,202 E"
93998,Great Lakes (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","483,190 E","503,369 E",521844,"515,059 E","392,352 E"
93998,Great Lakes (Metropolitan Portion),1800,      Accommodation and food services,"1,669,224 E",1711267,1723156,"1,733,090 E",1377119
93998,Great Lakes (Metropolitan Portion),1900,      Other services (except government and government enterprises),"1,305,031 E","1,292,422 E","1,333,127 E",1337614,"1,216,419 E"
93998,Great Lakes (Metropolitan Portion),2000,    Government and government enterprises,2600170,2605875,2606660,2619685,2529809
93998,Great Lakes (Metropolitan Portion),2001,      Federal civilian,241788,243316,242586,243838,252569
93998,Great Lakes (Metropolitan Portion),2002,      Military,116302,118693,113614,114341,115889
93998,Great Lakes (Metropolitan Portion),2010,      State and local,2242080,2243866,2250460,2261506,2161351
93998,Great Lakes (Metropolitan Portion),2011,        State government,644154,(D),653606,659515,(D)
93998,Great Lakes (Metropolitan Portion),2012,        Local government,1597926,(D),1596854,1601991,(D)
93999,Great Lakes (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
93999,Great Lakes (Nonmetropolitan Portion) *,10,Total employment (number of jobs),4364865,4359798,4386608,4352706,4126097
93999,Great Lakes (Nonmetropolitan Portion) *,,By type,,,,,
93999,Great Lakes (Nonmetropolitan Portion) *,20,  Wage and salary employment,3319659,3328248,3352698,3349889,3153190
93999,Great Lakes (Nonmetropolitan Portion) *,40,  Proprietors employment,1045206,1031550,1033910,1002817,972907
93999,Great Lakes (Nonmetropolitan Portion) *,50,    Farm proprietors employment,167524,164760,163902,163613,162594
93999,Great Lakes (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,877682,866790,870008,839204,810313
93999,Great Lakes (Nonmetropolitan Portion) *,,By industry,,,,,
93999,Great Lakes (Nonmetropolitan Portion) *,70,  Farm employment,214300,208497,212520,209538,206789
93999,Great Lakes (Nonmetropolitan Portion) *,80,  Nonfarm employment,4150565,4151301,4174088,4143168,3919308
93999,Great Lakes (Nonmetropolitan Portion) *,90,    Private nonfarm employment,3574793,3577449,3601801,3571507,3371116
93999,Great Lakes (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),(D),38531,(D),(D)
93999,Great Lakes (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",49998,43406,37630,34417,(D)
93999,Great Lakes (Nonmetropolitan Portion) *,300,      Utilities,20470,19307,19311,19102,18722
93999,Great Lakes (Nonmetropolitan Portion) *,400,      Construction,238297,"238,582 E",243314,"242,705 E",240914
93999,Great Lakes (Nonmetropolitan Portion) *,500,      Manufacturing,"689,317 E","693,116 E","707,417 E","704,001 E","657,950 E"
93999,Great Lakes (Nonmetropolitan Portion) *,600,      Wholesale trade,122599,122540,122872,121305,117103
93999,Great Lakes (Nonmetropolitan Portion) *,700,      Retail trade,478005,473601,465485,"449,959 E","440,028 E"
93999,Great Lakes (Nonmetropolitan Portion) *,800,      Transportation and warehousing,164506,166788,169598,172294,167417
93999,Great Lakes (Nonmetropolitan Portion) *,900,      Information,"36,480 E","35,858 E",35540,"32,407 E","29,478 E"
93999,Great Lakes (Nonmetropolitan Portion) *,1000,      Finance and insurance,148641,146578,149809,"142,122 E",144732
93999,Great Lakes (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,139311,141997,"143,572 E","135,966 E","134,570 E"
93999,Great Lakes (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",(D),(D),(D),(D),130876
93999,Great Lakes (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),24030,24625,25562,24879
93999,Great Lakes (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,"151,938 E",166116,167620,167815,154657
93999,Great Lakes (Nonmetropolitan Portion) *,1500,      Educational services,(D),(D),(D),(D),(D)
93999,Great Lakes (Nonmetropolitan Portion) *,1600,      Health care and social assistance,(D),(D),(D),(D),(D)
93999,Great Lakes (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation","59,458 E","60,857 E",66792,"61,016 E","49,348 E"
93999,Great Lakes (Nonmetropolitan Portion) *,1800,      Accommodation and food services,"291,307 E",308483,309348,"297,337 E",264426
93999,Great Lakes (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),"248,693 E","244,862 E","250,105 E",252742,"228,496 E"
93999,Great Lakes (Nonmetropolitan Portion) *,2000,    Government and government enterprises,575772,573852,572287,571661,548192
93999,Great Lakes (Nonmetropolitan Portion) *,2001,      Federal civilian,35168,35179,35140,35783,37717
93999,Great Lakes (Nonmetropolitan Portion) *,2002,      Military,20755,20742,20257,20291,20272
93999,Great Lakes (Nonmetropolitan Portion) *,2010,      State and local,519849,517931,516890,515587,490203
93999,Great Lakes (Nonmetropolitan Portion) *,2011,        State government,97884,(D),96841,96952,(D)
93999,Great Lakes (Nonmetropolitan Portion) *,2012,        Local government,421965,(D),420049,418635,(D)
94998,Plains (Metropolitan Portion),,Employment by place of work,,,,,
94998,Plains (Metropolitan Portion),10,Total employment (number of jobs),9953503,10056117,10182724,10213364,9730677
94998,Plains (Metropolitan Portion),,By type,,,,,
94998,Plains (Metropolitan Portion),20,  Wage and salary employment,8086274,8165317,8241482,8322448,7881006
94998,Plains (Metropolitan Portion),40,  Proprietors employment,1867229,1890800,1941242,1890916,1849671
94998,Plains (Metropolitan Portion),50,    Farm proprietors employment,98066,96701,96426,96085,95667
94998,Plains (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,1769163,1794099,1844816,1794831,1754004
94998,Plains (Metropolitan Portion),,By industry,,,,,
94998,Plains (Metropolitan Portion),70,  Farm employment,116808,113650,114001,116170,115976
94998,Plains (Metropolitan Portion),80,  Nonfarm employment,9836695,9942467,10068723,10097194,9614701
94998,Plains (Metropolitan Portion),90,    Private nonfarm employment,8626604,8721690,8843416,8859975,8414618
94998,Plains (Metropolitan Portion),100,"      Forestry, fishing, and related activities",21499,(D),(D),22040,21657
94998,Plains (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",(D),33430,27998,25705,23873
94998,Plains (Metropolitan Portion),300,      Utilities,(D),(D),27037,26794,26303
94998,Plains (Metropolitan Portion),400,      Construction,"505,058 E","510,695 E",524676,536261,529671
94998,Plains (Metropolitan Portion),500,      Manufacturing,"739,789 E","744,197 E","758,384 E","766,858 E","734,270 E"
94998,Plains (Metropolitan Portion),600,      Wholesale trade,(D),"332,072 E",365036,364323,"331,351 E"
94998,Plains (Metropolitan Portion),700,      Retail trade,1009294,1011772,1002707,"976,080 E","930,591 E"
94998,Plains (Metropolitan Portion),800,      Transportation and warehousing,364683,387668,(D),441326,"395,658 E"
94998,Plains (Metropolitan Portion),900,      Information,"167,240 E","165,828 E","163,614 E",157108,147913
94998,Plains (Metropolitan Portion),1000,      Finance and insurance,"639,348 E","644,329 E","657,336 E",652717,660735
94998,Plains (Metropolitan Portion),1100,      Real estate and rental and leasing,"413,162 E","424,729 E","432,419 E",417297,410197
94998,Plains (Metropolitan Portion),1200,"      Professional, scientific, and technical services",643323,"652,639 E","667,970 E",668590,"654,738 E"
94998,Plains (Metropolitan Portion),1300,      Management of companies and enterprises,"209,913 E",213501,218652,227080,215590
94998,Plains (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"546,160 E","540,803 E","541,316 E","538,017 E",511041
94998,Plains (Metropolitan Portion),1500,      Educational services,"229,901 E","235,993 E",242658,249046,"227,199 E"
94998,Plains (Metropolitan Portion),1600,      Health care and social assistance,"1,197,315 E","1,227,529 E",1277729,1298547,"1,241,997 E"
94998,Plains (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",221420,228373,"233,280 E",235157,182210
94998,Plains (Metropolitan Portion),1800,      Accommodation and food services,688809,702764,"703,336 E",713962,578986
94998,Plains (Metropolitan Portion),1900,      Other services (except government and government enterprises),"518,808 E","515,195 E","529,266 E","527,729 E",490777
94998,Plains (Metropolitan Portion),2000,    Government and government enterprises,1210091,1220777,1225307,1237219,1200083
94998,Plains (Metropolitan Portion),2001,      Federal civilian,131971,132920,133005,134256,138351
94998,Plains (Metropolitan Portion),2002,      Military,88108,88225,87436,88642,88664
94998,Plains (Metropolitan Portion),2010,      State and local,990012,999632,1004866,1014321,973068
94998,Plains (Metropolitan Portion),2011,        State government,(D),(D),(D),(D),(D)
94998,Plains (Metropolitan Portion),2012,        Local government,"652,769 E","657,965 E","660,687 E","665,123 E","631,834 E"
94999,Plains (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
94999,Plains (Nonmetropolitan Portion) *,10,Total employment (number of jobs),3912891,3883267,3891575,3868467,3723122
94999,Plains (Nonmetropolitan Portion) *,,By type,,,,,
94999,Plains (Nonmetropolitan Portion) *,20,  Wage and salary employment,2846338,2834619,2844552,2851929,2726398
94999,Plains (Nonmetropolitan Portion) *,40,  Proprietors employment,1066553,1048648,1047023,1016538,996724
94999,Plains (Nonmetropolitan Portion) *,50,    Farm proprietors employment,262646,258724,257800,256827,255722
94999,Plains (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,803907,789924,789223,759711,741002
94999,Plains (Nonmetropolitan Portion) *,,By industry,,,,,
94999,Plains (Nonmetropolitan Portion) *,70,  Farm employment,325483,317949,319791,323964,325873
94999,Plains (Nonmetropolitan Portion) *,80,  Nonfarm employment,3587408,3565318,3571784,3544503,3397249
94999,Plains (Nonmetropolitan Portion) *,90,    Private nonfarm employment,2994210,2969675,2977991,2948421,2824027
94999,Plains (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",53186,(D),(D),54510,53216
94999,Plains (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),60746,54816,52555,43520
94999,Plains (Nonmetropolitan Portion) *,300,      Utilities,(D),(D),18681,18380,18271
94999,Plains (Nonmetropolitan Portion) *,400,      Construction,"209,876 E","199,465 E",206415,207929,205431
94999,Plains (Nonmetropolitan Portion) *,500,      Manufacturing,"416,430 E","420,543 E","429,458 E","429,752 E","412,735 E"
94999,Plains (Nonmetropolitan Portion) *,600,      Wholesale trade,(D),(D),133755,132314,(D)
94999,Plains (Nonmetropolitan Portion) *,700,      Retail trade,419221,413925,405199,"391,349 E","383,230 E"
94999,Plains (Nonmetropolitan Portion) *,800,      Transportation and warehousing,137611,138399,(D),142875,(D)
94999,Plains (Nonmetropolitan Portion) *,900,      Information,"33,820 E",(D),"31,488 E",33435,30503
94999,Plains (Nonmetropolitan Portion) *,1000,      Finance and insurance,(D),"136,458 E",(D),148064,147690
94999,Plains (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,"111,042 E","114,850 E","116,676 E",122229,120784
94999,Plains (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",105356,(D),(D),103879,(D)
94999,Plains (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),21239,22507,21890,22712
94999,Plains (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),114877
94999,Plains (Nonmetropolitan Portion) *,1500,      Educational services,(D),(D),52608,53641,(D)
94999,Plains (Nonmetropolitan Portion) *,1600,      Health care and social assistance,(D),(D),396820,395642,(D)
94999,Plains (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",53128,53462,(D),53829,45515
94999,Plains (Nonmetropolitan Portion) *,1800,      Accommodation and food services,235836,236742,(D),236767,206625
94999,Plains (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),"200,787 E","192,536 E","194,319 E","191,901 E",195381
94999,Plains (Nonmetropolitan Portion) *,2000,    Government and government enterprises,593198,595643,593793,596082,573222
94999,Plains (Nonmetropolitan Portion) *,2001,      Federal civilian,38792,38345,37925,37913,39272
94999,Plains (Nonmetropolitan Portion) *,2002,      Military,43681,44418,44053,44870,45097
94999,Plains (Nonmetropolitan Portion) *,2010,      State and local,510725,512880,511815,513299,488853
94999,Plains (Nonmetropolitan Portion) *,2011,        State government,(D),(D),(D),(D),(D)
94999,Plains (Nonmetropolitan Portion) *,2012,        Local government,"396,104 E","400,657 E","396,029 E","394,613 E","373,128 E"
95998,Southeast (Metropolitan Portion),,Employment by place of work,,,,,
95998,Southeast (Metropolitan Portion),10,Total employment (number of jobs),40392334,41330194,42407841,42936590,40985009
95998,Southeast (Metropolitan Portion),,By type,,,,,
95998,Southeast (Metropolitan Portion),20,  Wage and salary employment,31320491,31834268,32409246,32973739,31435447
95998,Southeast (Metropolitan Portion),40,  Proprietors employment,9071843,9495926,9998595,9962851,9549562
95998,Southeast (Metropolitan Portion),50,    Farm proprietors employment,216150,213573,211994,210856,210427
95998,Southeast (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,8855693,9282353,9786601,9751995,9339135
95998,Southeast (Metropolitan Portion),,By industry,,,,,
95998,Southeast (Metropolitan Portion),70,  Farm employment,310759,311970,304224,303891,305124
95998,Southeast (Metropolitan Portion),80,  Nonfarm employment,40081575,41018224,42103617,42632699,40679885
95998,Southeast (Metropolitan Portion),90,    Private nonfarm employment,34859150,35762370,36854855,37338213,35462135
95998,Southeast (Metropolitan Portion),100,"      Forestry, fishing, and related activities",(D),(D),(D),129603,126986
95998,Southeast (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),114346,(D)
95998,Southeast (Metropolitan Portion),300,      Utilities,112223,106928,(D),106480,106687
95998,Southeast (Metropolitan Portion),400,      Construction,2266248,2355150,"2,415,797 E",2544048,2480229
95998,Southeast (Metropolitan Portion),500,      Manufacturing,2362024,"2,375,848 E","2,410,234 E","2,438,728 E",2357640
95998,Southeast (Metropolitan Portion),600,      Wholesale trade,"1,253,709 E","1,282,871 E","1,286,772 E",1372531,1330060
95998,Southeast (Metropolitan Portion),700,      Retail trade,"4,175,538 E",4270212,4280505,4220636,4043422
95998,Southeast (Metropolitan Portion),800,      Transportation and warehousing,"1,474,410 E",1726542,1863986,"1,864,730 E","1,860,837 E"
95998,Southeast (Metropolitan Portion),900,      Information,"646,449 E","662,301 E","659,648 E",653774,619330
95998,Southeast (Metropolitan Portion),1000,      Finance and insurance,2005304,2050750,2165212,2139722,2172527
95998,Southeast (Metropolitan Portion),1100,      Real estate and rental and leasing,"1,958,764 E",2070071,2153960,2087886,2046559
95998,Southeast (Metropolitan Portion),1200,"      Professional, scientific, and technical services","2,741,509 E",2941946,3067706,"3,037,008 E",3113040
95998,Southeast (Metropolitan Portion),1300,      Management of companies and enterprises,"509,555 E",538053,578109,"568,250 E",595198
95998,Southeast (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"2,964,218 E",3084658,3160939,"3,168,681 E",3038572
95998,Southeast (Metropolitan Portion),1500,      Educational services,"805,063 E","827,648 E","831,574 E",902409,843020
95998,Southeast (Metropolitan Portion),1600,      Health care and social assistance,"4,012,064 E","4,107,305 E","4,163,355 E",4453099,4345155
95998,Southeast (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","918,338 E","961,203 E",1011438,1022655,"797,718 E"
95998,Southeast (Metropolitan Portion),1800,      Accommodation and food services,"3,203,041 E",3352227,"3,365,829 E",3492062,2873215
95998,Southeast (Metropolitan Portion),1900,      Other services (except government and government enterprises),2483510,"2,477,453 E",2619312,"2,632,685 E","2,421,360 E"
95998,Southeast (Metropolitan Portion),2000,    Government and government enterprises,5222425,5255854,5248762,5294486,5217750
95998,Southeast (Metropolitan Portion),2001,      Federal civilian,706006,708936,710917,722884,748271
95998,Southeast (Metropolitan Portion),2002,      Military,634514,633848,597252,596281,598170
95998,Southeast (Metropolitan Portion),2010,      State and local,3881905,3913070,3940593,3975321,3871309
95998,Southeast (Metropolitan Portion),2011,        State government,1221626,1231464,"1,151,219 E",1247173,"1,158,308 E"
95998,Southeast (Metropolitan Portion),2012,        Local government,2660279,2681606,"2,645,243 E",2728148,"2,595,311 E"
95999,Southeast (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
95999,Southeast (Nonmetropolitan Portion) *,10,Total employment (number of jobs),6808471,6824290,6877628,6888620,6608470
95999,Southeast (Nonmetropolitan Portion) *,,By type,,,,,
95999,Southeast (Nonmetropolitan Portion) *,20,  Wage and salary employment,5161087,5170118,5191273,5227353,5004155
95999,Southeast (Nonmetropolitan Portion) *,40,  Proprietors employment,1647384,1654172,1686355,1661267,1604315
95999,Southeast (Nonmetropolitan Portion) *,50,    Farm proprietors employment,245673,242575,240550,239106,238460
95999,Southeast (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,1401711,1411597,1445805,1422161,1365855
95999,Southeast (Nonmetropolitan Portion) *,,By industry,,,,,
95999,Southeast (Nonmetropolitan Portion) *,70,  Farm employment,320312,322348,312255,313170,313396
95999,Southeast (Nonmetropolitan Portion) *,80,  Nonfarm employment,6488159,6501942,6565373,6575450,6295074
95999,Southeast (Nonmetropolitan Portion) *,90,    Private nonfarm employment,5380847,5400543,5470120,5479361,5229889
95999,Southeast (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),(D),(D),101312,98329
95999,Southeast (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),59311,(D)
95999,Southeast (Nonmetropolitan Portion) *,300,      Utilities,36521,34697,(D),34490,34504
95999,Southeast (Nonmetropolitan Portion) *,400,      Construction,374250,375192,"355,922 E",390519,380647
95999,Southeast (Nonmetropolitan Portion) *,500,      Manufacturing,826362,"809,726 E","821,087 E","825,344 E",796503
95999,Southeast (Nonmetropolitan Portion) *,600,      Wholesale trade,(D),(D),(D),156415,152026
95999,Southeast (Nonmetropolitan Portion) *,700,      Retail trade,"759,127 E",758282,751607,739339,731751
95999,Southeast (Nonmetropolitan Portion) *,800,      Transportation and warehousing,(D),233387,238571,(D),(D)
95999,Southeast (Nonmetropolitan Portion) *,900,      Information,"48,092 E","47,751 E","45,911 E",48966,45293
95999,Southeast (Nonmetropolitan Portion) *,1000,      Finance and insurance,204579,201459,210198,202094,200993
95999,Southeast (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,"195,841 E",209759,217734,209092,205937
95999,Southeast (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",(D),204243,210126,(D),209762
95999,Southeast (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),37149,38427,(D),35159
95999,Southeast (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,(D),365601,374551,(D),361443
95999,Southeast (Nonmetropolitan Portion) *,1500,      Educational services,(D),(D),(D),92275,87383
95999,Southeast (Nonmetropolitan Portion) *,1600,      Health care and social assistance,(D),(D),(D),696550,672923
95999,Southeast (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation","75,308 E","77,286 E",87955,88056,(D)
95999,Southeast (Nonmetropolitan Portion) *,1800,      Accommodation and food services,(D),487689,(D),501197,445199
95999,Southeast (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),427218,"397,807 E",435862,"411,176 E","384,351 E"
95999,Southeast (Nonmetropolitan Portion) *,2000,    Government and government enterprises,1107312,1101399,1095253,1096089,1065185
95999,Southeast (Nonmetropolitan Portion) *,2001,      Federal civilian,75025,75058,74819,75840,79458
95999,Southeast (Nonmetropolitan Portion) *,2002,      Military,75322,76068,73741,73691,72587
95999,Southeast (Nonmetropolitan Portion) *,2010,      State and local,956965,950273,946693,946558,913140
95999,Southeast (Nonmetropolitan Portion) *,2011,        State government,263549,260385,(D),257971,(D)
95999,Southeast (Nonmetropolitan Portion) *,2012,        Local government,693416,689888,"659,778 E",688587,"637,149 E"
96998,Southwest (Metropolitan Portion),,Employment by place of work,,,,,
96998,Southwest (Metropolitan Portion),10,Total employment (number of jobs),20951544,21467172,22088381,22460996,21580558
96998,Southwest (Metropolitan Portion),,By type,,,,,
96998,Southwest (Metropolitan Portion),20,  Wage and salary employment,15905269,16188147,16583868,16994180,16315281
96998,Southwest (Metropolitan Portion),40,  Proprietors employment,5046275,5279025,5504513,5466816,5265277
96998,Southwest (Metropolitan Portion),50,    Farm proprietors employment,142017,140966,140019,139960,139875
96998,Southwest (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,4904258,5138059,5364494,5326856,5125402
96998,Southwest (Metropolitan Portion),,By industry,,,,,
96998,Southwest (Metropolitan Portion),70,  Farm employment,180586,175885,175409,172206,176492
96998,Southwest (Metropolitan Portion),80,  Nonfarm employment,20770958,21291287,21912972,22288790,21404066
96998,Southwest (Metropolitan Portion),90,    Private nonfarm employment,18209903,18705964,19315474,19653013,18792411
96998,Southwest (Metropolitan Portion),100,"      Forestry, fishing, and related activities","48,182 E",(D),54116,"49,793 E","47,788 E"
96998,Southwest (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction","500,773 E","459,582 E","412,853 E","389,751 E","322,915 E"
96998,Southwest (Metropolitan Portion),300,      Utilities,"68,355 E",65627,"65,274 E",68087,"64,632 E"
96998,Southwest (Metropolitan Portion),400,      Construction,1339113,1378582,"1,440,669 E","1,492,879 E","1,443,727 E"
96998,Southwest (Metropolitan Portion),500,      Manufacturing,"1,099,750 E","1,109,848 E","1,148,198 E","1,176,816 E","1,130,847 E"
96998,Southwest (Metropolitan Portion),600,      Wholesale trade,770523,"777,153 E","786,350 E","797,862 E","774,497 E"
96998,Southwest (Metropolitan Portion),700,      Retail trade,2088525,2120616,2120893,2099831,2035166
96998,Southwest (Metropolitan Portion),800,      Transportation and warehousing,"826,655 E",918490,"993,522 E","1,078,493 E","1,092,041 E"
96998,Southwest (Metropolitan Portion),900,      Information,"328,740 E","326,233 E","337,330 E","338,295 E","319,593 E"
96998,Southwest (Metropolitan Portion),1000,      Finance and insurance,"1,270,527 E","1,301,215 E","1,369,499 E",1357891,"1,384,269 E"
96998,Southwest (Metropolitan Portion),1100,      Real estate and rental and leasing,"965,796 E","1,024,710 E","1,061,979 E",1027528,"1,015,980 E"
96998,Southwest (Metropolitan Portion),1200,"      Professional, scientific, and technical services","1,420,376 E","1,490,109 E","1,562,156 E",1623411,"1,606,969 E"
96998,Southwest (Metropolitan Portion),1300,      Management of companies and enterprises,"244,402 E",238084,267979,"266,509 E","261,520 E"
96998,Southwest (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"1,478,464 E","1,523,963 E","1,564,384 E","1,601,516 E","1,512,952 E"
96998,Southwest (Metropolitan Portion),1500,      Educational services,370026,"386,233 E","392,596 E","419,669 E",396870
96998,Southwest (Metropolitan Portion),1600,      Health care and social assistance,2147039,"2,190,264 E","2,238,275 E","2,300,572 E",2279498
96998,Southwest (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","381,385 E",404598,"416,652 E",430079,"336,333 E"
96998,Southwest (Metropolitan Portion),1800,      Accommodation and food services,"1,617,703 E","1,670,182 E",1718343,1762942,"1,492,042 E"
96998,Southwest (Metropolitan Portion),1900,      Other services (except government and government enterprises),"1,186,756 E",1202962,1271453,"1,292,059 E","1,186,507 E"
96998,Southwest (Metropolitan Portion),2000,    Government and government enterprises,2561055,2585323,2597498,2635777,2611655
96998,Southwest (Metropolitan Portion),2001,      Federal civilian,289210,292391,293596,297306,310193
96998,Southwest (Metropolitan Portion),2002,      Military,224336,230045,232512,239051,237405
96998,Southwest (Metropolitan Portion),2010,      State and local,2047509,2062887,2071390,2099420,2064057
96998,Southwest (Metropolitan Portion),2011,        State government,505996,508630,"499,930 E","499,718 E","501,473 E"
96998,Southwest (Metropolitan Portion),2012,        Local government,1541513,1554257,"1,543,707 E","1,514,177 E","1,478,622 E"
96999,Southwest (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
96999,Southwest (Nonmetropolitan Portion) *,10,Total employment (number of jobs),2755982,2762242,2794756,2797862,2684401
96999,Southwest (Nonmetropolitan Portion) *,,By type,,,,,
96999,Southwest (Nonmetropolitan Portion) *,20,  Wage and salary employment,1910313,1915368,1950211,1972888,1884518
96999,Southwest (Nonmetropolitan Portion) *,40,  Proprietors employment,845669,846874,844545,824974,799883
96999,Southwest (Nonmetropolitan Portion) *,50,    Farm proprietors employment,196721,195154,193583,193540,193429
96999,Southwest (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,648948,651720,650962,631434,606454
96999,Southwest (Nonmetropolitan Portion) *,,By industry,,,,,
96999,Southwest (Nonmetropolitan Portion) *,70,  Farm employment,239803,235554,234658,231527,238848
96999,Southwest (Nonmetropolitan Portion) *,80,  Nonfarm employment,2516179,2526688,2560098,2566335,2445553
96999,Southwest (Nonmetropolitan Portion) *,90,    Private nonfarm employment,2011627,2026014,2062466,2063563,1953088
96999,Southwest (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),(D),43615,(D),(D)
96999,Southwest (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),"143,277 E","138,589 E","108,452 E"
96999,Southwest (Nonmetropolitan Portion) *,300,      Utilities,(D),18799,(D),19292,(D)
96999,Southwest (Nonmetropolitan Portion) *,400,      Construction,163515,167450,"170,477 E","174,455 E","164,616 E"
96999,Southwest (Nonmetropolitan Portion) *,500,      Manufacturing,"156,197 E","157,140 E","164,817 E","161,679 E",(D)
96999,Southwest (Nonmetropolitan Portion) *,600,      Wholesale trade,62554,"58,270 E","58,980 E","59,091 E","56,812 E"
96999,Southwest (Nonmetropolitan Portion) *,700,      Retail trade,276622,273749,271468,267250,264106
96999,Southwest (Nonmetropolitan Portion) *,800,      Transportation and warehousing,(D),84727,(D),(D),(D)
96999,Southwest (Nonmetropolitan Portion) *,900,      Information,"17,754 E",(D),(D),(D),(D)
96999,Southwest (Nonmetropolitan Portion) *,1000,      Finance and insurance,"90,570 E","89,379 E","95,175 E",95999,"90,540 E"
