id,GeoName,Description,2016,2017,2018,2019,2020
3,Tennessee (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,146669,149591,153955,150989,146329
4,Tennessee (Nonmetropolitan Portion) *,Farm employment,39886,40679,40593,40323,40210
7,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,1455,1289,1315,1352,1388
8,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,37084,36269,39695,40243,40417
9,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,103276,103950,104700,104821,95572
10,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,14207,14058,14326,14020,13988
11,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,76980,77158,77873,76648,75860
12,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,23925,24445,24043,24739,24720
13,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,5099,5368,5178,4917,4484
14,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,21032,20446,22137,21608,22549
15,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,18836,18396,19638,20064,19140
16,Tennessee (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",19607,20320,21050,21217,21104
17,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,3015,2264,2501,2604,2389
18,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,35511,36550,36429,36996,35484
19,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,9307,9536,9342,9752,9243
20,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,57024,56961,56132,56646,56491
21,Tennessee (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",11908,12423,12786,13082,10689
22,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,53315,54508,55255,56601,52262
23,Tennessee (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),42547,42166,43783,43413,41376
24,Tennessee (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,5390,5323,5255,5455,5741
25,Tennessee (Nonmetropolitan Portion) *,Government and government enterprises Military,4458,4401,4306,4224,4140
26,Tennessee (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,15989,16212,16179,16156,16331
27,Tennessee (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,67214,66611,67612,67768,66147
1,Texas (Metropolitan Portion),Wage and salary employment,11390792,11599656,11888469,12179319,11680780
2,Texas (Metropolitan Portion),Proprietors employment Farm proprietors employment,104683,104054,103478,103477,103414
3,Texas (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,3607421,3808942,3997610,3997310,3820788
4,Texas (Metropolitan Portion),Farm employment,124732,122898,123214,120814,123842
5,Texas (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Forestry, fishing, and related activities",30041,33178,34391,33867,31584
6,Texas (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",394945,361494,328649,313026,261960
7,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,47140,43950,45023,46487,45863
8,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,1018353,1044708,1094043,1128705,1082651
9,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,814120,822013,847705,868072,831271
10,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,596941,604163,614737,625151,606115
11,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,1469067,1497231,1504537,1492281,1438371
12,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,642206,706781,768418,834044,832666
13,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,239513,244882,247679,249225,237492
14,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,930528,954782,1008412,996810,1015252
15,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,667271,716305,745616,726014,712189
16,Texas (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",1058479,1113604,1169336,1211835,1208845
17,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,182181,175620,204711,203952,198186
18,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,1045602,1081788,1112374,1140802,1083513
19,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,253924,270131,276667,297852,278435
20,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,1496260,1537561,1573683,1614006,1579651
21,Texas (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",258407,275563,289479,294668,231198
22,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,1163790,1203350,1236844,1273948,1085062
23,Texas (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),877889,891022,942667,963399,880978
24,Texas (Metropolitan Portion),Government and government enterprises Federal civilian,182650,184981,186316,188708,197917
25,Texas (Metropolitan Portion),Government and government enterprises Military,159768,163440,164537,168505,165410
26,Texas (Metropolitan Portion),Government and government enterprises State and local State government,318586,321766,321804,328117,330925
27,Texas (Metropolitan Portion),Government and government enterprises State and local Local government,1128094,1141441,1148715,1159818,1141865
1,Texas (Nonmetropolitan Portion) *,Wage and salary employment,1059092,1062490,1085903,1100014,1049990
2,Texas (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,121635,120963,120309,120314,120240
3,Texas (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,399687,406273,410594,402270,383428
4,Texas (Nonmetropolitan Portion) *,Farm employment,152284,149783,150481,146814,151462
6,Texas (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",95972,91803,87551,82980,62350
7,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,12789,11889,12026,12193,11674
8,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,103382,106879,113186,117325,110027
9,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,110427,111417,115884,117321,112356
10,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,38596,38947,39649,39790,38398
11,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,155953,155172,154542,152461,149880
12,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,48109,49830,52315,54135,50163
13,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,10432,10204,10099,9967,9416
14,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,63301,63173,66670,63025,63417
15,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,46825,49657,51767,50179,48487
16,Texas (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",46448,48171,49749,50770,50312
17,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,8433,7372,8838,8502,8442
18,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,57446,62235,65153,71254,67917
19,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,10917,11309,11620,12805,11909
20,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,130365,131437,131052,132397,127937
22,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,98440,101841,104497,107679,99205
23,Texas (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),88700,91212,94865,95291,87555
24,Texas (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,15779,15670,15625,16068,17269
25,Texas (Nonmetropolitan Portion) *,Government and government enterprises Military,8088,7597,7504,7790,7734
26,Texas (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,53073,52014,51336,51412,50084
27,Texas (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,175854,174934,174269,175002,170874
1,Utah (Metropolitan Portion),Wage and salary employment,1349427,1393427,1439866,1481071,1467733
2,Utah (Metropolitan Portion),Proprietors employment Farm proprietors employment,7968,7965,7834,7707,7703
3,Utah (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,386902,399851,421865,411954,407813
4,Utah (Metropolitan Portion),Farm employment,10385,10938,10433,10310,10453
7,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,3287,3323,3304,3273,3055
8,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,107921,114012,121484,126188,131485
9,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,129337,132131,135470,138643,137451
10,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,53408,54290,54743,55450,56496
11,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,184376,190471,194314,193422,190220
12,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,60438,66517,73687,79283,80351
13,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,40249,42121,41645,42552,41437
14,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,120139,120469,128122,124639,130762
15,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,96737,100170,104125,100483,101156
16,Utah (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",133755,140030,150497,155171,159794
17,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,29170,26859,28526,28094,30018
18,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,104954,106845,109555,111019,108017
19,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,58049,63107,66139,69963,68212
20,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,150539,154852,159208,164239,164026
21,Utah (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",36338,38781,40335,40838,33270
22,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,103088,106487,111134,114808,102485
23,Utah (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),89421,90590,94023,95464,89833
24,Utah (Metropolitan Portion),Government and government enterprises Federal civilian,33905,33907,33951,35107,37022
25,Utah (Metropolitan Portion),Government and government enterprises Military,14698,14990,15036,15244,15524
26,Utah (Metropolitan Portion),Government and government enterprises State and local State government,69331,66943,74515,77101,77808
27,Utah (Metropolitan Portion),Government and government enterprises State and local Local government,103658,100653,106994,108401,104590
1,Utah (Nonmetropolitan Portion) *,Wage and salary employment,130887,134813,139165,143188,138135
2,Utah (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,8247,8245,8107,7972,7965
3,Utah (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,49711,50855,52606,51018,50357
4,Utah (Nonmetropolitan Portion) *,Farm employment,10449,10960,10477,10344,10472
8,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,11106,11542,12190,12949,13279
9,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,6622,7078,7478,7793,8026
10,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,2971,3103,3270,3354,3300
11,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,20645,20809,21058,20917,20832
12,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,5560,5785,5827,5844,5539
14,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,6580,6758,7533,7356,7835
15,Utah (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,12646,12136,13627,13315,13279
21,Utah (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",6858,7122,7355,7470,6754
24,Utah (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,2225,2198,2183,2190,2353
25,Utah (Nonmetropolitan Portion) *,Government and government enterprises Military,1272,1272,1264,1262,1260
26,Utah (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,5329,5473,6190,6366,6210
27,Utah (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,19743,19925,20626,21040,20429
1,Vermont (Metropolitan Portion),Wage and salary employment,130014,130492,131022,131519,121567
2,Vermont (Metropolitan Portion),Proprietors employment Farm proprietors employment,1286,1269,1266,1268,1266
3,Vermont (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,32508,33133,33504,32863,31806
4,Vermont (Metropolitan Portion),Farm employment,2020,2049,2027,2033,1996
5,Vermont (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Forestry, fishing, and related activities",602,589,613,636,616
7,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,363,355,374,400,365
8,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,9178,9081,9120,8964,8192
9,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,13587,13296,13313,13186,12471
10,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,4771,4607,4573,4641,4689
11,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,17362,17563,17443,17409,15964
14,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,5517,5368,5379,5300,5357
15,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,6424,6438,6758,6508,6221
16,Vermont (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",12373,13575,13794,13054,13975
17,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,886,825,852,841,885
18,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,7643,8110,8202,8055,7305
19,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,5300,5237,5212,5113,5137
20,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,22788,23154,23205,23596,22455
21,Vermont (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",4251,4403,4609,4489,3416
22,Vermont (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,10830,11155,11619,11760,8385
24,Vermont (Metropolitan Portion),Government and government enterprises Federal civilian,3889,3971,4049,4113,4180
25,Vermont (Metropolitan Portion),Government and government enterprises Military,1544,1610,1561,1512,1449
26,Vermont (Metropolitan Portion),Government and government enterprises State and local State government,7729,7348,7353,7169,7014
27,Vermont (Metropolitan Portion),Government and government enterprises State and local Local government,9941,10067,9949,10151,9537
1,Vermont (Nonmetropolitan Portion) *,Wage and salary employment,196946,198016,198352,197699,179190
2,Vermont (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,5259,5175,5172,5171,5168
3,Vermont (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,67765,68204,68755,65413,63254
4,Vermont (Nonmetropolitan Portion) *,Farm employment,7279,7323,7270,7283,7186
8,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,19989,19393,19533,19157,18366
9,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,20500,20393,20421,20423,19294
11,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,28480,28999,28697,27910,25959
14,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,8586,8550,8857,8780,8538
15,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,9018,8751,9511,9216,8763
18,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,10351,10691,11043,11137,10818
20,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,33488,32961,36554,32969,31152
21,Vermont (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",7016,7551,7807,7454,6052
22,Vermont (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,23500,25027,24618,24531,17595
24,Vermont (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,3065,2995,2974,3044,3196
25,Vermont (Nonmetropolitan Portion) *,Government and government enterprises Military,2765,2841,2721,2626,2482
26,Vermont (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,9161,9373,9271,8864,8533
1,Virginia (Metropolitan Portion),Wage and salary employment,3740050,3778603,3813614,3865382,3682384
2,Virginia (Metropolitan Portion),Proprietors employment Farm proprietors employment,22316,21848,21493,21444,21375
3,Virginia (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,910622,945454,979534,960314,938378
4,Virginia (Metropolitan Portion),Farm employment,29825,28686,29275,27242,26515
7,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,8158,7627,7764,7847,7854
8,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,254226,257657,265761,270241,269674
9,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,196999,198698,204180,190109,200525
10,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,112110,111987,111254,110545,106918
11,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,416719,419299,443362,432842,412733
12,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,167929,183397,192954,207589,205799
13,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,79733,80373,79512,78732,76152
14,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,207068,210472,218819,216067,218643
15,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,207263,217454,222426,214191,210703
16,Virginia (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",526064,540052,554421,559166,565090
17,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,75522,75135,78761,83003,82646
18,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,278639,286209,295544,301152,287141
19,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,99286,102849,104842,107604,100771
20,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,442667,449632,460252,471412,454557
21,Virginia (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",91822,97902,106547,107571,80814
22,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,335981,344581,347865,349550,278434
23,Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),277440,278194,289309,291310,262829
24,Virginia (Metropolitan Portion),Government and government enterprises Federal civilian,188676,188494,189859,191883,196236
25,Virginia (Metropolitan Portion),Government and government enterprises Military,147140,141406,117954,113837,115308
26,Virginia (Metropolitan Portion),Government and government enterprises State and local State government,144402,145066,144664,147763,143214
27,Virginia (Metropolitan Portion),Government and government enterprises State and local Local government,325914,328854,333762,336959,321769
1,Virginia (Nonmetropolitan Portion) *,Wage and salary employment,373800,372998,373672,373593,354253
2,Virginia (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,16587,16226,15951,15914,15871
3,Virginia (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,93266,93904,94628,90516,88538
4,Virginia (Nonmetropolitan Portion) *,Farm employment,21045,20286,20574,19356,18926
7,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,3857,3730,3685,3673,3683
8,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,26732,27325,26738,25498,24737
9,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,50138,50096,50059,45762,46625
10,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,10507,10697,10583,10301,10110
11,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,54174,53850,53325,51642,51512
12,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,14414,14283,14168,14431,13891
13,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,3589,3726,3810,3823,3570
14,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,13350,12993,13318,12538,12417
15,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,14438,15878,16211,15549,15300
16,Virginia (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",19376,19102,19568,19298,19033
17,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,3172,2946,2984,3129,3004
18,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,25050,25694,25902,26360,24556
19,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,7026,7156,7485,7743,7565
20,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,50520,50458,49660,51581,49567
22,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,31782,31815,32073,31952,27315
23,Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),31469,30786,31821,31300,28768
24,Virginia (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,9034,9121,9335,9570,9972
25,Virginia (Nonmetropolitan Portion) *,Government and government enterprises Military,5034,5738,5626,6185,6241
26,Virginia (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,20809,20643,20631,20486,19825
27,Virginia (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,49815,49533,49640,49645,47031
1,Washington (Metropolitan Portion),Wage and salary employment,3192238,3262865,3340930,3415355,3235306
2,Washington (Metropolitan Portion),Proprietors employment Farm proprietors employment,21020,20788,20738,20681,20608
3,Washington (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,752451,793214,815843,795013,781174
4,Washington (Metropolitan Portion),Farm employment,60335,60099,61186,66878,65023
5,Washington (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Forestry, fishing, and related activities",30415,30382,31445,31486,31216
6,Washington (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",7720,7037,5560,4936,4563
7,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,4540,4432,4738,4904,4986
8,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,226566,239524,253893,257987,251234
9,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,286242,279894,281661,286467,266204
10,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,136651,137977,139750,139451,133299
11,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,409638,428537,427198,429453,423348
12,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,141638,160154,176383,184421,180588
13,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,129854,136407,143460,152885,157702
14,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,159112,160976,166914,162999,164447
15,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,183470,191371,197295,189259,187405
16,Washington (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",301969,311570,322425,326219,327718
17,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,47322,47403,49089,49464,47605
18,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,200903,207024,208058,213207,200588
19,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,76272,78090,76309,80236,73235
20,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,435160,444059,449488,467665,454704
21,Washington (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",93242,98654,101274,100337,73559
22,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,269517,276714,282948,286756,221974
23,Washington (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),202124,204334,212671,214343,192299
24,Washington (Metropolitan Portion),Government and government enterprises Federal civilian,69828,70076,70078,70976,73294
25,Washington (Metropolitan Portion),Government and government enterprises Military,67327,65101,59451,58043,58779
26,Washington (Metropolitan Portion),Government and government enterprises State and local State government,132557,134388,136011,137063,136503
27,Washington (Metropolitan Portion),Government and government enterprises State and local Local government,292571,300226,306497,310747,291968
1,Washington (Nonmetropolitan Portion) *,Wage and salary employment,259747,264645,268584,272943,260971
2,Washington (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,10778,10670,10646,10617,10582
3,Washington (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,77453,79817,81396,78871,77186
4,Washington (Nonmetropolitan Portion) *,Farm employment,23956,24078,23786,25886,25143
5,Washington (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Forestry, fishing, and related activities",12108,12282,12166,12193,11912
6,Washington (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",1815,1721,1479,1217,1018
7,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,1027,879,891,871,875
8,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,17987,18516,19509,20020,19954
9,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,25192,25180,25656,25013,23410
11,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,35800,36164,36136,35394,34718
12,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,7574,8235,8846,9231,9278
13,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,2801,2906,3066,2977,2821
14,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,8090,8155,8287,7836,8116
15,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,14888,15626,16090,15110,15076
17,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,1004,884,951,830,835
19,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,3406,3635,3390,4002,3573
